"","lon","lat","SpeciesName","Status"
"4263",-1.644321,42.825481,"Helianthus tuberosus","Invasive"
"4264",-0.934639,42.385977,"Helianthus tuberosus","Invasive"
"4265",2.131928,41.374721,"Helianthus tuberosus","Invasive"
"4266",-3.59442,40.588927,"Helianthus tuberosus","Invasive"
"4267",2.446389,41.5975,"Helianthus tuberosus","Invasive"
"4268",1.857159,41.635103,"Helianthus tuberosus","Invasive"
"4269",-4.595153,40.665466,"Helianthus tuberosus","Invasive"
"4270",-4.12571,40.951626,"Helianthus tuberosus","Invasive"
"4271",2.270015,41.646475,"Helianthus tuberosus","Invasive"
"4272",-1.616436,42.822105,"Helianthus tuberosus","Invasive"
"4273",-3.055511,40.176875,"Helianthus tuberosus","Invasive"
"4274",0.988826,41.307436,"Helianthus tuberosus","Invasive"
"4275",-3.691115,40.410299,"Helianthus tuberosus","Invasive"
"4276",2.014526,41.385107,"Helianthus tuberosus","Invasive"
"4277",2.139517,42.227018,"Helianthus tuberosus","Invasive"
"4278",-1.599891,42.068801,"Helianthus tuberosus","Invasive"
"4279",0.496993,42.589553,"Helianthus tuberosus","Invasive"
"4280",-1.682209,38.487398,"Helianthus tuberosus","Invasive"
"4281",-4.5575,40.089722,"Helianthus tuberosus","Invasive"
"4282",1.464617,42.356105,"Helianthus tuberosus","Invasive"
"4283",2.403333,42.040556,"Helianthus tuberosus","Invasive"
"4284",2.977668,42.131474,"Helianthus tuberosus","Invasive"
"4285",-0.436985,39.180172,"Helianthus tuberosus","Invasive"
"4286",-1.910242,40.59317,"Helianthus tuberosus","Invasive"
"4287",-1.606111,42.827222,"Helianthus tuberosus","Invasive"
"4288",2.01259,41.384165,"Helianthus tuberosus","Invasive"
"4289",2.010512,41.384822,"Helianthus tuberosus","Invasive"
"4290",2.69037,41.65282,"Helianthus tuberosus","Invasive"
"4291",2.745045,42.173433,"Helianthus tuberosus","Invasive"
"4292",2.21187,41.43595,"Helianthus tuberosus","Invasive"
"4293",-2.216588,40.125657,"Helianthus tuberosus","Invasive"
"4294",-5.231048,37.783279,"Helianthus tuberosus","Invasive"
"4295",-2.216559,40.125624,"Helianthus tuberosus","Invasive"
"4296",-3.919767,38.986372,"Helianthus tuberosus","Invasive"
"4297",-0.994728,37.624271,"Helianthus tuberosus","Invasive"
"4298",-5.551023,42.58941,"Helianthus tuberosus","Invasive"
"4299",-6.103135,43.490388,"Helianthus tuberosus","Invasive"
"4300",0.345555,42.58723,"Helianthus tuberosus","Invasive"
"4301",0.758188,42.456832,"Helianthus tuberosus","Invasive"
"4302",1.399243,42.32675,"Helianthus tuberosus","Invasive"
"4303",-2.458715,42.439579,"Helianthus tuberosus","Invasive"
"4304",-3.596838,40.797517,"Helianthus tuberosus","Invasive"
"4305",2.149113,41.481831,"Helianthus tuberosus","Invasive"
"4306",1.246944,41.276111,"Helianthus tuberosus","Invasive"
"4307",1.420017,38.979664,"Helianthus tuberosus","Invasive"
"4308",0.314255,42.142189,"Helianthus tuberosus","Invasive"
"4309",0.171834,41.913057,"Helianthus tuberosus","Invasive"
"4310",-1.660928,42.822577,"Helianthus tuberosus","Invasive"
"4311",-0.388866,39.154485,"Helianthus tuberosus","Invasive"
"4312",-6.768383,42.459272,"Helianthus tuberosus","Invasive"
"4313",-3.511505,40.156404,"Helianthus tuberosus","Invasive"
"4314",-3.436012,42.375399,"Helianthus tuberosus","Invasive"
"4315",-4.708775,40.412695,"Helianthus tuberosus","Invasive"
"4316",-8.639387,42.253079,"Helianthus tuberosus","Invasive"
"4317",-1.766111,40.102778,"Helianthus tuberosus","Invasive"
"4318",0.637832,41.101834,"Helianthus tuberosus","Invasive"
"4319",-1.613811,42.812229,"Helianthus tuberosus","Invasive"
"4320",-6.565392,37.894179,"Helianthus tuberosus","Invasive"
"4321",1.433935,41.517983,"Helianthus tuberosus","Invasive"
"4322",1.109975,42.634647,"Helianthus tuberosus","Invasive"
"4323",-7.738105,43.471206,"Helianthus tuberosus","Invasive"
"4324",2.443056,41.692222,"Helianthus tuberosus","Invasive"
"4325",-6.063452,40.043322,"Helianthus tuberosus","Invasive"
"4326",-3.6739,40.459883,"Helianthus tuberosus","Invasive"
"4327",-1.644824,42.825672,"Helianthus tuberosus","Invasive"
"4328",-7.681806,42.037239,"Helianthus tuberosus","Invasive"
"4329",2.701872,42.19928,"Helianthus tuberosus","Invasive"
"4330",0.717984,42.834679,"Helianthus tuberosus","Invasive"
"4331",-6.207321,42.46267,"Helianthus tuberosus","Invasive"
"4332",-9.262778,42.928056,"Helianthus tuberosus","Invasive"
"4333",-3.435933,42.375747,"Helianthus tuberosus","Invasive"
"4334",-3.941667,40.298333,"Helianthus tuberosus","Invasive"
"4335",-5.203615,39.91214,"Helianthus tuberosus","Invasive"
"4336",-3.98291,36.98403,"Helianthus tuberosus","Invasive"
"4337",2.420447,41.870165,"Helianthus tuberosus","Invasive"
"4338",-3.535444,40.494457,"Helianthus tuberosus","Invasive"
"4339",-0.971409,41.659199,"Helianthus tuberosus","Invasive"
"4340",2.745136,42.173499,"Helianthus tuberosus","Invasive"
"4341",-5.640278,40.531111,"Helianthus tuberosus","Invasive"
"4342",0.125471,42.509039,"Helianthus tuberosus","Invasive"
"4343",-5.50854,36.757902,"Helianthus tuberosus","Invasive"
"4344",-5.106837,43.414497,"Helianthus tuberosus","Invasive"
"4345",1.929909,42.408477,"Helianthus tuberosus","Invasive"
"4346",2.429167,41.715278,"Helianthus tuberosus","Invasive"
"4347",-3.691431,40.410115,"Helianthus tuberosus","Invasive"
"4348",-6.765028,42.491115,"Helianthus tuberosus","Invasive"
"4349",-5.451134,40.138422,"Helianthus tuberosus","Invasive"
"4350",-5.640251,40.531032,"Helianthus tuberosus","Invasive"
"4351",-6.357895,39.467293,"Helianthus tuberosus","Invasive"
"4352",0.481643,42.108298,"Helianthus tuberosus","Invasive"
"4353",-6.168064,36.351936,"Helianthus tuberosus","Invasive"
"4354",3.043693,42.064377,"Helianthus tuberosus","Invasive"
"4355",1.868329,42.417659,"Helianthus tuberosus","Invasive"
"4356",-5.092591,39.689996,"Helianthus tuberosus","Invasive"
"4357",-7.801503,42.19061,"Helianthus tuberosus","Invasive"
"4358",-3.330775,40.521538,"Helianthus tuberosus","Invasive"
"4359",-5.427778,42.6825,"Helianthus tuberosus","Invasive"
"4360",-5.4275,42.679167,"Helianthus tuberosus","Invasive"
"4361",-1.643294,42.826649,"Helianthus tuberosus","Invasive"
"4362",-4.682953,36.641112,"Helianthus tuberosus","Invasive"
"4363",-3.706163,40.406387,"Helianthus tuberosus","Invasive"
"4364",-4.682948,36.641202,"Helianthus tuberosus","Invasive"
"4365",-0.080835,42.282364,"Helianthus tuberosus","Invasive"
"4366",-5.395169,42.568792,"Helianthus tuberosus","Invasive"
"4367",-6.200588,37.384933,"Helianthus tuberosus","Invasive"
"4368",-3.61,40.745277,"Helianthus tuberosus","Invasive"
"4369",1.933989,42.136297,"Helianthus tuberosus","Invasive"
"4370",-3.564884,37.181054,"Helianthus tuberosus","Invasive"
"4371",2.876702,42.1854,"Helianthus tuberosus","Invasive"
"4372",1.613496,41.19998,"Helianthus tuberosus","Invasive"
"4373",-3.155729,37.33834,"Helianthus tuberosus","Invasive"
"4374",2.616912,41.730277,"Helianthus tuberosus","Invasive"
"4375",2.440965,41.704745,"Helianthus tuberosus","Invasive"
"4376",-5.135671,36.813915,"Helianthus tuberosus","Invasive"
"4377",-6.116742,43.491538,"Helianthus tuberosus","Invasive"
"4378",0.520762,41.961155,"Helianthus tuberosus","Invasive"
"4379",2.499792,41.687221,"Helianthus tuberosus","Invasive"
"4380",1.911899,42.057702,"Helianthus tuberosus","Invasive"
"4381",2.361591,42.254877,"Helianthus tuberosus","Invasive"
"4382",2.586773,42.138645,"Helianthus tuberosus","Invasive"
"4383",2.489583,42.145637,"Helianthus tuberosus","Invasive"
"4384",-2.557989,40.233344,"Helianthus tuberosus","Invasive"
"4385",-1.644214,42.825119,"Helianthus tuberosus","Invasive"
"4386",-4.382253,39.692486,"Helianthus tuberosus","Invasive"
"4387",-0.708313,39.91014,"Helianthus tuberosus","Invasive"
"4388",-3.790134,40.452282,"Helianthus tuberosus","Invasive"
"4389",-3.788438,40.445578,"Helianthus tuberosus","Invasive"
"4390",1.930719,41.496928,"Helianthus tuberosus","Invasive"
"4391",0.031969,42.081528,"Helianthus tuberosus","Invasive"
"4392",-3.674202,40.459996,"Helianthus tuberosus","Invasive"
"4393",-0.5168,39.490716,"Helianthus tuberosus","Invasive"
"4394",-5.442434,36.1084,"Helianthus tuberosus","Invasive"
"4395",2.2658,41.922528,"Helianthus tuberosus","Invasive"
"4396",2.058611,41.675835,"Helianthus tuberosus","Invasive"
"4397",2.808057,41.984701,"Helianthus tuberosus","Invasive"
"4398",-0.6,38.21,"Helianthus tuberosus","Invasive"
"4399",-0.41,39.13,"Helianthus tuberosus","Invasive"
"4400",2.24,41.54,"Helianthus tuberosus","Invasive"
"4401",-0.45,39.33,"Helianthus tuberosus","Invasive"
"4402",2.03,41.29,"Helianthus tuberosus","Invasive"
"4403",-0.47,38.7,"Helianthus tuberosus","Invasive"
"4404",1.9216,42.4011,"Heracleum mantegazzianum","Invasive"
"4405",1.92347,42.40307,"Heracleum mantegazzianum","Invasive"
"4406",1.92,42.4,"Heracleum mantegazzianum","Invasive"
"4407",1.92886903466881,42.4089188604103,"Heracleum mantegazzianum","Invasive"
"4408",1.85886791871182,42.3889176942485,"Heracleum mantegazzianum","Invasive"
"4409",-4.899932,38.128222,"Hydrocotyle ranunculoides","Invasive"
"4410",-0.04045,38.60512,"Hydrocotyle ranunculoides","Invasive"
"4411",-4.863888,36.742988,"Myriophyllum aquaticum","Invasive"
"4412",-8.65337,42.320467,"Myriophyllum aquaticum","Invasive"
"4413",-0.49,38.96,"Myriophyllum aquaticum","Invasive"
"4414",-0.5,38.97,"Myriophyllum aquaticum","Invasive"
"4415",-0.47,38.98,"Myriophyllum aquaticum","Invasive"
"4416",-0.5,38.96,"Myriophyllum aquaticum","Invasive"
"4417",-0.48,38.97,"Myriophyllum aquaticum","Invasive"
"4418",-3.851137,40.459338,"Myriophyllum aquaticum","Invasive"
"4419",-5.94,39.87,"Myriophyllum aquaticum","Invasive"
"4420",-0.48,38.98,"Myriophyllum aquaticum","Invasive"
"4421",-2.7,42.83,"Myriophyllum aquaticum","Invasive"
"4422",-8.88049,42.09007,"Myriophyllum aquaticum","Invasive"
"4423",-7.077258,38.841478,"Nymphaea mexicana","Invasive"
"4424",-7,38.52,"Nymphaea mexicana","Invasive"
"4425",0.008,39.97,"Nymphaea mexicana","Invasive"
"4426",-6.88,38.92,"Nymphaea mexicana","Invasive"
"4427",-0.4,38.8,"Nymphaea mexicana","Invasive"
"4428",-6.98,38.88,"Nymphaea mexicana","Invasive"
"4429",-7.04,38.83,"Nymphaea mexicana","Invasive"
"4430",-7.0429,38.8305,"Nymphaea mexicana","Invasive"
"4431",-7,38.86,"Nymphaea mexicana","Invasive"
"4432",-7.01,38.87,"Nymphaea mexicana","Invasive"
"4433",-6.97,38.88,"Nymphaea mexicana","Invasive"
"4434",-7.01,38.86,"Nymphaea mexicana","Invasive"
"4435",-4.3947,36.73042,"Nymphaea mexicana","Invasive"
"4436",-6.86124084522893,38.9587554366573,"Nymphaea mexicana","Invasive"
"4437",-7.04,38.830002,"Nymphaea mexicana","Invasive"
"4438",-13.918398,28.381174,"Opuntia dillenii","Invasive"
"4439",-6.208063,36.439039,"Opuntia dillenii","Invasive"
"4440",-6.231783,37.434734,"Opuntia dillenii","Invasive"
"4441",-6.214002,36.575158,"Opuntia dillenii","Invasive"
"4442",-6.339693,36.673873,"Opuntia dillenii","Invasive"
"4443",-16.702995,28.137999,"Opuntia dillenii","Invasive"
"4444",-16.700134,28.012842,"Opuntia dillenii","Invasive"
"4445",-13.738274,28.905659,"Opuntia dillenii","Invasive"
"4446",-15.699508,28.099678,"Opuntia dillenii","Invasive"
"4447",-13.491548,29.12968,"Opuntia dillenii","Invasive"
"4448",-13.927392,28.631787,"Opuntia dillenii","Invasive"
"4449",-15.646259,28.145133,"Opuntia dillenii","Invasive"
"4450",-16.704048,28.01935,"Opuntia dillenii","Invasive"
"4451",-16.705463,28.019208,"Opuntia dillenii","Invasive"
"4452",-16.705312,28.016144,"Opuntia dillenii","Invasive"
"4453",-16.705336,28.016134,"Opuntia dillenii","Invasive"
"4454",-16.65868,28.069769,"Opuntia dillenii","Invasive"
"4455",-16.917103,28.34407,"Opuntia dillenii","Invasive"
"4456",-13.874346,28.534504,"Opuntia dillenii","Invasive"
"4457",-14.093107,28.391596,"Opuntia dillenii","Invasive"
"4458",-14.011933,28.399763,"Opuntia dillenii","Invasive"
"4459",-16.915104,28.34163,"Opuntia dillenii","Invasive"
"4460",-16.869319,28.373216,"Opuntia dillenii","Invasive"
"4461",-17.770557,28.672855,"Opuntia dillenii","Invasive"
"4462",-17.764149,28.572786,"Opuntia dillenii","Invasive"
"4463",-14.098045,28.389031,"Opuntia dillenii","Invasive"
"4464",-15.529943,27.782009,"Opuntia dillenii","Invasive"
"4465",-13.88031,28.722855,"Opuntia dillenii","Invasive"
"4466",-13.980315,28.597636,"Opuntia dillenii","Invasive"
"4467",-1.726087,38.918836,"Opuntia dillenii","Invasive"
"4468",-7.407893,37.252972,"Opuntia dillenii","Invasive"
"4469",-17.778416,28.673664,"Opuntia dillenii","Invasive"
"4470",-13.929124,28.6231,"Opuntia dillenii","Invasive"
"4471",-16.781788,28.373838,"Opuntia dillenii","Invasive"
"4472",-16.682592,28.096733,"Opuntia dillenii","Invasive"
"4473",-16.919149,28.344076,"Opuntia dillenii","Invasive"
"4474",-16.870474,28.371231,"Opuntia dillenii","Invasive"
"4475",3.016262,39.877205,"Opuntia dillenii","Invasive"
"4476",-17.772585,28.666708,"Opuntia dillenii","Invasive"
"4477",-17.760477,28.688507,"Opuntia dillenii","Invasive"
"4478",-17.73571,28.757351,"Opuntia dillenii","Invasive"
"4479",-17.775751,28.678116,"Opuntia dillenii","Invasive"
"4480",-17.760086,28.799253,"Opuntia dillenii","Invasive"
"4481",-17.766266,28.682606,"Opuntia dillenii","Invasive"
"4482",-16.81534,28.379858,"Opuntia dillenii","Invasive"
"4483",-16.548307,28.0403,"Opuntia dillenii","Invasive"
"4484",-14.089792,28.393826,"Opuntia dillenii","Invasive"
"4485",-14.093326,28.391441,"Opuntia dillenii","Invasive"
"4486",-17.761438,28.807659,"Opuntia dillenii","Invasive"
"4487",-17.759068,28.647501,"Opuntia dillenii","Invasive"
"4488",-17.730904,28.74057,"Opuntia dillenii","Invasive"
"4489",-15.599292,27.752206,"Opuntia dillenii","Invasive"
"4490",-7.465925,37.469702,"Opuntia dillenii","Invasive"
"4491",-15.598796,27.752864,"Opuntia dillenii","Invasive"
"4492",-13.919455,28.701405,"Opuntia dillenii","Invasive"
"4493",-14.090067,28.393748,"Opuntia dillenii","Invasive"
"4494",-14.227213,28.163025,"Opuntia dillenii","Invasive"
"4495",-14.107373,28.351095,"Opuntia dillenii","Invasive"
"4496",-14.031901,28.51186,"Opuntia dillenii","Invasive"
"4497",-14.016495,28.604719,"Opuntia dillenii","Invasive"
"4498",-13.893242,28.366028,"Opuntia dillenii","Invasive"
"4499",-16.868348,28.374467,"Opuntia dillenii","Invasive"
"4500",-13.885503,28.537674,"Opuntia dillenii","Invasive"
"4501",-14.057219,28.404991,"Opuntia dillenii","Invasive"
"4502",-13.948722,28.554499,"Opuntia dillenii","Invasive"
"4503",-14.033043,28.517235,"Opuntia dillenii","Invasive"
"4504",-13.863629,28.528761,"Opuntia dillenii","Invasive"
"4505",-17.763498,28.809952,"Opuntia dillenii","Invasive"
"4506",-13.491726,29.078582,"Opuntia dillenii","Invasive"
"4507",-17.750457,28.709989,"Opuntia dillenii","Invasive"
"4508",-17.888519,28.600359,"Opuntia dillenii","Invasive"
"4509",-6.143078,36.476296,"Opuntia dillenii","Invasive"
"4510",-17.795116,28.662725,"Opuntia dillenii","Invasive"
"4511",-13.514271,29.145525,"Opuntia dillenii","Invasive"
"4512",-16.54659,28.41439,"Opuntia dillenii","Invasive"
"4513",-1.75299,42.209297,"Opuntia dillenii","Invasive"
"4514",-16.870193,28.371767,"Opuntia dillenii","Invasive"
"4515",-14.057921,28.424488,"Opuntia dillenii","Invasive"
"4516",-13.738202,28.919226,"Opuntia dillenii","Invasive"
"4517",-16.807194,28.326445,"Opuntia dillenii","Invasive"
"4518",-17.760445,28.695265,"Opuntia dillenii","Invasive"
"4519",-16.381904,28.546254,"Opuntia dillenii","Invasive"
"4520",-13.842173,28.721529,"Opuntia dillenii","Invasive"
"4521",-5.9409,36.188148,"Opuntia dillenii","Invasive"
"4522",-16.920082,28.350367,"Opuntia dillenii","Invasive"
"4523",-6.391831,36.641548,"Opuntia dillenii","Invasive"
"4524",-16.599247,28.032589,"Opuntia dillenii","Invasive"
"4525",-16.609097,28.02314,"Opuntia dillenii","Invasive"
"4526",-6.93,38.87,"Opuntia dillenii","Invasive"
"4527",-14.094658,28.390922,"Opuntia dillenii","Invasive"
"4528",-14.013901,28.421807,"Opuntia dillenii","Invasive"
"4529",-14.056664,28.421902,"Opuntia dillenii","Invasive"
"4530",-13.934097,28.530243,"Opuntia dillenii","Invasive"
"4531",-13.873758,28.726759,"Opuntia dillenii","Invasive"
"4532",-13.935814,28.679142,"Opuntia dillenii","Invasive"
"4533",-13.870883,28.72595,"Opuntia dillenii","Invasive"
"4534",-13.875561,28.733797,"Opuntia dillenii","Invasive"
"4535",-13.881998,28.722658,"Opuntia dillenii","Invasive"
"4536",-13.923798,28.614965,"Opuntia dillenii","Invasive"
"4537",-13.958473,28.673269,"Opuntia dillenii","Invasive"
"4538",-13.866248,28.71562,"Opuntia dillenii","Invasive"
"4539",-0.11,38.94,"Opuntia dillenii","Invasive"
"4540",-16.602301,28.034788,"Opuntia dillenii","Invasive"
"4541",-16.777055,28.372874,"Opuntia dillenii","Invasive"
"4542",-14.356041,28.049257,"Opuntia dillenii","Invasive"
"4543",3.149643,39.389774,"Opuntia dillenii","Invasive"
"4544",-16.68178,28.114875,"Opuntia dillenii","Invasive"
"4545",2.521141,39.45886,"Opuntia dillenii","Invasive"
"4546",-14.095802,28.389587,"Opuntia dillenii","Invasive"
"4547",-17.760012,28.694767,"Opuntia dillenii","Invasive"
"4548",-13.8857,28.3633,"Opuntia dillenii","Invasive"
"4549",-14.057091,28.424269,"Opuntia dillenii","Invasive"
"4550",-16.919864,28.34616,"Opuntia dillenii","Invasive"
"4551",-17.774345,28.67235,"Opuntia dillenii","Invasive"
"4552",-16.8599,28.3787,"Opuntia dillenii","Invasive"
"4553",-14.060544,28.544248,"Opuntia dillenii","Invasive"
"4554",-16.7814,28.1268,"Opuntia dillenii","Invasive"
"4555",-13.89931,28.716576,"Opuntia dillenii","Invasive"
"4556",-14.010315,28.682756,"Opuntia dillenii","Invasive"
"4557",-17.885213,27.801031,"Opuntia dillenii","Invasive"
"4558",-16.552792,28.414503,"Opuntia dillenii","Invasive"
"4559",3.228264,39.735771,"Opuntia dillenii","Invasive"
"4560",-17.885141,27.802792,"Opuntia dillenii","Invasive"
"4561",-16.921047,28.345161,"Opuntia dillenii","Invasive"
"4562",-13.775697,28.902435,"Opuntia dillenii","Invasive"
"4563",-14.053745,28.542458,"Opuntia dillenii","Invasive"
"4564",-0.78,38.31,"Opuntia dillenii","Invasive"
"4565",-16.70876,28.041247,"Opuntia dillenii","Invasive"
"4566",-0.75,38.33,"Opuntia dillenii","Invasive"
"4567",-13.828798,28.871014,"Opuntia dillenii","Invasive"
"4568",0.13,40.07,"Opuntia dillenii","Invasive"
"4569",-0.19,39.04,"Opuntia dillenii","Invasive"
"4570",0.05,40.05,"Opuntia dillenii","Invasive"
"4571",-14.047355,28.36145,"Opuntia dillenii","Invasive"
"4572",-15.432701,28.151518,"Opuntia dillenii","Invasive"
"4573",-16.683083,28.007057,"Opuntia dillenii","Invasive"
"4574",-0.477905,38.358888,"Opuntia dillenii","Invasive"
"4575",-15.704838,28.092161,"Opuntia dillenii","Invasive"
"4576",-2.023358,36.836458,"Opuntia dillenii","Invasive"
"4577",-0.39,39.58,"Opuntia dillenii","Invasive"
"4578",-0.28,39.28,"Opuntia dillenii","Invasive"
"4579",0.01,40,"Opuntia dillenii","Invasive"
"4580",-13.873672,28.745613,"Opuntia dillenii","Invasive"
"4581",-13.920407,28.700111,"Opuntia dillenii","Invasive"
"4582",-13.823719,28.936956,"Opuntia dillenii","Invasive"
"4583",-0.45,39.59,"Opuntia dillenii","Invasive"
"4584",-0.55,39.65,"Opuntia dillenii","Invasive"
"4585",-0.58,39.66,"Opuntia dillenii","Invasive"
"4586",-0.43,39.07,"Opuntia dillenii","Invasive"
"4587",-0.25,39.63,"Opuntia dillenii","Invasive"
"4588",-13.865948,28.735905,"Opuntia dillenii","Invasive"
"4589",-15.598934,27.752776,"Opuntia dillenii","Invasive"
"4590",-17.843391,28.455019,"Opuntia dillenii","Invasive"
"4591",-16.417694,28.217896,"Opuntia dillenii","Invasive"
"4592",-15.568753,28.1242,"Opuntia dillenii","Invasive"
"4593",-17.345953,28.098104,"Opuntia dillenii","Invasive"
"4594",-0.51,39.54,"Opuntia dillenii","Invasive"
"4595",-16.713638,28.06168,"Opuntia dillenii","Invasive"
"4596",-0.007,38.63,"Opuntia dillenii","Invasive"
"4597",-0.77,38.32,"Opuntia dillenii","Invasive"
"4598",-0.75,38.49,"Opuntia dillenii","Invasive"
"4599",-16.700571,28.014635,"Opuntia dillenii","Invasive"
"4600",-16.701092,28.013288,"Opuntia dillenii","Invasive"
"4601",-0.12,38.91,"Opuntia dillenii","Invasive"
"4602",-16.740289,28.08963,"Opuntia dillenii","Invasive"
"4603",-16.72073,28.127881,"Opuntia dillenii","Invasive"
"4604",-14.014091,28.714077,"Opuntia dillenii","Invasive"
"4605",-16.315041,28.566075,"Opuntia dillenii","Invasive"
"4606",-15.582798,27.800969,"Opuntia dillenii","Invasive"
"4607",-17.757668,28.774543,"Opuntia dillenii","Invasive"
"4608",-0.82,38.23,"Opuntia dillenii","Invasive"
"4609",-0.49,39.53,"Opuntia dillenii","Invasive"
"4610",-0.3,39.59,"Opuntia dillenii","Invasive"
"4611",-0.5,39.52,"Opuntia dillenii","Invasive"
"4612",-0.6,39.55,"Opuntia dillenii","Invasive"
"4613",-13.856893,28.723787,"Opuntia dillenii","Invasive"
"4614",-14.032288,28.526924,"Opuntia dillenii","Invasive"
"4615",-17.108824,28.090507,"Opuntia dillenii","Invasive"
"4616",-0.5,39.48,"Opuntia dillenii","Invasive"
"4617",-5.30611,36.683343,"Opuntia dillenii","Invasive"
"4618",-0.46,39.03,"Opuntia dillenii","Invasive"
"4619",-16.426441,28.150892,"Opuntia dillenii","Invasive"
"4620",-0.63,39.54,"Opuntia dillenii","Invasive"
"4621",-0.19,38.81,"Opuntia dillenii","Invasive"
"4622",-16.693143,28.013001,"Opuntia dillenii","Invasive"
"4623",-0.6061,42.1193,"Opuntia dillenii","Invasive"
"4624",-16.485278,28.3725,"Opuntia dillenii","Invasive"
"4625",-16.695421,28.074024,"Opuntia dillenii","Invasive"
"4626",-16.335468,28.401442,"Opuntia dillenii","Invasive"
"4627",-16.678734,28.09811,"Opuntia dillenii","Invasive"
"4628",-0.451130201871915,39.5888343533708,"Opuntia dillenii","Invasive"
"4629",-0.451128687009007,39.4988325673241,"Opuntia dillenii","Invasive"
"4630",-17.9212625903008,28.7585167806167,"Opuntia dillenii","Invasive"
"4631",-13.7212051282327,28.9685582191689,"Opuntia dillenii","Invasive"
"4632",-0.721180524555741,42.1088848564224,"Opuntia dillenii","Invasive"
"4633",-17.2912453085826,28.0485186768461,"Opuntia dillenii","Invasive"
"4634",-17.9412507813665,27.7585110495688,"Opuntia dillenii","Invasive"
"4635",-17.8912506919239,27.8085117719409,"Opuntia dillenii","Invasive"
"4636",-17.8912505734033,27.7985117208927,"Opuntia dillenii","Invasive"
"4637",-17.9512515097774,27.8085112095546,"Opuntia dillenii","Invasive"
"4638",-18.0212518702699,27.7585103004859,"Opuntia dillenii","Invasive"
"4639",-17.9012507097852,27.7985116271889,"Opuntia dillenii","Invasive"
"4640",-13.8212055165396,28.8785566361821,"Opuntia dillenii","Invasive"
"4641",-13.8212066189888,28.9685572703505,"Opuntia dillenii","Invasive"
"4642",-13.7512060668895,29.0085582195208,"Opuntia dillenii","Invasive"
"4643",-13.7612062160287,29.0085581245655,"Opuntia dillenii","Invasive"
"4644",-13.79120641757,28.9885576971604,"Opuntia dillenii","Invasive"
"4645",-13.8212068645226,28.9885574123552,"Opuntia dillenii","Invasive"
"4646",-13.7812062685278,28.9885577920877,"Opuntia dillenii","Invasive"
"4647",-13.8112067155674,28.9885575072941,"Opuntia dillenii","Invasive"
"4648",-13.6112034850571,28.9685592624199,"Opuntia dillenii","Invasive"
"4649",-13.5112030932768,29.0585608580435,"Opuntia dillenii","Invasive"
"4650",-13.8712008070061,28.428553115014,"Opuntia dillenii","Invasive"
"4651",-14.331203309203,28.0685465317581,"Opuntia dillenii","Invasive"
"4652",-13.8712012877669,28.468553377897,"Opuntia dillenii","Invasive"
"4653",-14.0712026920629,28.3385506552053,"Opuntia dillenii","Invasive"
"4654",-13.8612039185942,28.6985550141519,"Opuntia dillenii","Invasive"
"4655",-13.9212004701928,28.3385520608548,"Opuntia dillenii","Invasive"
"4656",-13.9212037192502,28.6085538392096,"Opuntia dillenii","Invasive"
"4657",-14.3812040440374,28.0685460653081,"Opuntia dillenii","Invasive"
"4658",-13.9211998723936,28.288551739325,"Opuntia dillenii","Invasive"
"4659",-13.8712002071456,28.3785527886027,"Opuntia dillenii","Invasive"
"4660",-14.1212045111466,28.4285507677599,"Opuntia dillenii","Invasive"
"4661",-14.1212039107149,28.3785504438515,"Opuntia dillenii","Invasive"
"4662",-14.1212034312431,28.3385501864788,"Opuntia dillenii","Invasive"
"4663",-14.1212023552638,28.2485496130865,"Opuntia dillenii","Invasive"
"4664",-14.1212017591874,28.1985492979407,"Opuntia dillenii","Invasive"
"4665",-14.0712037717629,28.4285512373895,"Opuntia dillenii","Invasive"
"4666",-13.8712018898107,28.5185537086945,"Opuntia dillenii","Invasive"
"4667",-14.0712031714445,28.3785509129795,"Opuntia dillenii","Invasive"
"4668",-14.1712030935213,28.2485491451771,"Opuntia dillenii","Invasive"
"4669",-14.0212056870184,28.6485531655101,"Opuntia dillenii","Invasive"
"4670",-13.9212042036133,28.6485541087195,"Opuntia dillenii","Invasive"
"4671",-13.97120446122,28.60855336805,"Opuntia dillenii","Invasive"
"4672",-13.9712049456776,28.6485536371609,"Opuntia dillenii","Invasive"
"4673",-14.0212035126943,28.4685519686135,"Opuntia dillenii","Invasive"
"4674",-13.9212048101693,28.6985544478057,"Opuntia dillenii","Invasive"
"4675",-14.0212041150865,28.5185522979123,"Opuntia dillenii","Invasive"
"4676",-14.0212045978779,28.5585525631077,"Opuntia dillenii","Invasive"
"4677",-13.9712038567485,28.5585530338592,"Opuntia dillenii","Invasive"
"4678",-15.6712233473198,28.1185342961683,"Opuntia dillenii","Invasive"
"4679",-15.4612197390625,28.0685359703084,"Opuntia dillenii","Invasive"
"4680",-14.0312031797355,28.4285516130291,"Opuntia dillenii","Invasive"
"4681",-16.4812352040879,28.1485268601429,"Opuntia dillenii","Invasive"
"4682",-16.7912417191288,28.3285249795232,"Opuntia dillenii","Invasive"
"4683",-16.891243116487,28.3285240337076,"Opuntia dillenii","Invasive"
"4684",-16.3812381382001,28.5085299396185,"Opuntia dillenii","Invasive"
"4685",-16.5812387748948,28.3285269648409,"Opuntia dillenii","Invasive"
"4686",-16.6812380131514,28.1485249775526,"Opuntia dillenii","Invasive"
